citation_context,section,citation_intent
"Ağın daha küçük bir versiyonu olan Fast YOLO, saniyede 155 kare işleme özelliğine sahiptir <CITE> .",Önerilen Tanıma Sistemi,background
Olasılık ve nesne koordinat bilgileri son katman olan tam bağlı katmanı tarafında üretilmektedir <CITE> .,Önerilen Tanıma Sistemi,background
"KSA mimarileri kullanarak geliştirilmiş birçok popüler model bulunmaktadır. Bunlar; LeNet <CITE>, AlexNet , GoogLeNet , VGGNet ve ResNet gibi modellerdir. Bu modeller KSA tabanlı uygulamalar geliştirerek görüntü işleme, sınıflama alanında büyük başarımlar elde etmişlerdir.",Önerilen Tanıma Sistemi,background
"KSA mimarileri kullanarak geliştirilmiş birçok popüler model bulunmaktadır. Bunlar; LeNet, AlexNet <CITE>, GoogLeNet , VGGNet ve ResNet gibi modellerdir. Bu modeller KSA tabanlı uygulamalar geliştirerek görüntü işleme, sınıflama alanında büyük başarımlar elde etmişlerdir.",Önerilen Tanıma Sistemi,background
"KSA mimarileri kullanarak geliştirilmiş birçok popüler model bulunmaktadır. Bunlar; LeNet, AlexNet , GoogLeNet <CITE>, VGGNet ve ResNet gibi modellerdir. Bu modeller KSA tabanlı uygulamalar geliştirerek görüntü işleme, sınıflama alanında büyük başarımlar elde etmişlerdir.",Önerilen Tanıma Sistemi,background
"KSA mimarileri kullanarak geliştirilmiş birçok popüler model bulunmaktadır. Bunlar; LeNet , AlexNet , GoogLeNet , VGGNet <CITE> ve ResNet gibi modellerdir. Bu modeller KSA tabanlı uygulamalar geliştirerek görüntü işleme, sınıflama alanında büyük başarımlar elde etmişlerdir.",Önerilen Tanıma Sistemi,background
"KSA mimarileri kullanarak geliştirilmiş birçok popüler model bulunmaktadır. Bunlar; LeNet, AlexNet, GoogLeNet , VGGNet ve ResNet <CITE> gibi modellerdir. Bu modeller KSA tabanlı uygulamalar geliştirerek görüntü işleme, sınıflama alanında büyük başarımlar elde etmişlerdir.",Önerilen Tanıma Sistemi,background
Bu yöntem şimdiye kadar en fazla makine tercümesi probleminde kullanılmıştır <CITE> <CITE>  .,GİRİŞ (INTRODUCTION),background
Bu yöntem şimdiye kadar en fazla makine tercümesi probleminde kullanılmıştır   <CITE> <CITE> .,GİRİŞ (INTRODUCTION),background
"Kök bulma için şimdiye kadar uygulanmış çalışmalar üç başlık altında toplanabilir: Kural tabanlı, hibrid ve istatistiksel kök modelleri. En bilinen kural tabanlı kök bulma modelleri Lovins <CITE>, Porter, Krovetz’dir. Bu modeller sondan eklemeli ve kök bulma kurallarının el ile oluşturulabildiği farklı dillerde uygulanmıştır.",KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
"Kök bulma için şimdiye kadar uygulanmış çalışmalar üç başlık altında toplanabilir: Kural tabanlı, hibrid ve istatistiksel kök modelleri. En bilinen kural tabanlı kök bulma modelleri Lovins, Porter <CITE>, Krovetz’dir. Bu modeller sondan eklemeli ve kök bulma kurallarının el ile oluşturulabildiği farklı dillerde uygulanmıştır.",KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
"Kök bulma için şimdiye kadar uygulanmış çalışmalar üç başlık altında toplanabilir: Kural tabanlı, hibrid ve istatistiksel kök modelleri. En bilinen kural tabanlı kök bulma modelleri Lovins, Porter , Krovetz <CITE>’dir. Bu modeller sondan eklemeli ve kök bulma kurallarının el ile oluşturulabildiği farklı dillerde uygulanmıştır.",KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
Porter algoritması daha sonra resmi bir dile dönüştürülerek Snowball dili ortaya atılmıştır <CITE> .,KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
"Snowball, Türkçe için de uygulanmış ve Türkçedeki tüm kurallar tanımlanarak bir Snowball gövdeleme algoritması oluşturulmuştur <CITE> .",KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
Türkçede fiillere eklenebilecek ek sayısı 50'den fazla olduğundan <CITE> ötürü filler için tanımlanacak kuralların çok daha geniş olması beklenmektedir.,KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
Tunçelli <CITE> fiiller için de eklerin bir kısmını ekleyerek yine Snowball ile bir kural tabanlı Türkçe kök bulma algoritması oluşturmuştur.,KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
Bunun haricinde Türkçe için önerilen kök bulma algoritmalarından bir başkası Resha'dır <CITE> .,KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
Bu modelde Nuve <CITE> adlı Doğal Dil İşleme Kütüphanesi tarafından gerçekleştirilen istatistiksel dil modeli kullanılarak öncelikle bir kök sözlüğü oluşturulmuştur.,KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
Türkçe için önerilen morfolojik analiz sistemlerinin başında PC-Kimmo <CITE> adı verilen iki katmanlı dil analiz modelinin önerdiği sonlu durum kuralları ile tanımlanmış iki katmanlı sistemdir  .,KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
Türkçe için önerilen morfolojik analiz sistemlerinin başında PC-Kimmo   adı verilen iki katmanlı dil analiz modelinin önerdiği sonlu durum kuralları ile tanımlanmış iki katmanlı sistemdir <CITE> .,KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
"Eryiğit ve Adalı <CITE> tarafından önerilen model de morfolojik analiz modeli olarak önerilmiş olup benzer şekilde sonlu durumlu özdevinirler (finite state machines) tarafından morfolojik kuralların sözcük türüne göre (isim, fiil vs) farklı sınıflara ayrıştırılarak tanımlanmasıyla gerçekleştirilmiştir.",KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
"Önceki çalışmalardan <CITE> farklı olarak bu çalışmada kökten eke doğru değil, sözcük sonundaki eklerden köke doğru eklerin tek tek bulunmasıyla kök bulma işlemi gerçekleştirilmektedir.",KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
Sonlu durumlu özdevinirler kullanan bir başka çalışma ise Çöltekin <CITE> tarafından benzer şekilde kurallar tanımlanarak geliştirilmiştir.,KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
"Zemberek <CITE> adlı açık kaynak kodlu kütüphane ise morfolojik analiz, kök bulma gibi farklı araçları içermektedir ve diğer modeller gibi kural tabanlıdır.",KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
Bu önemi öğrenmek üzere ilgi mekanizması (attention mechanism) <CITE> olarak adlandırılan ve genelde bir gizli katmandan oluşan bir sinir ağı tanımlanabilmektedir.,KODLAYICI-KOD,background
Önerilen modeller Dynet <CITE> kütüphanesi kullanılarak kodlanmıştır ve makalenin kabul edilmesi durumunda kaynak kodu paylaşılacaktır.,DENEYLER VE SONUÇLAR (THE EXPERIMENTS AND RESULTS),basis
"Elde edilen sonuçlara göre, PC-Kimmo <CITE> 'nun bilinmeyen sözcükler için iyileştirilmiş versiyonu en iyi sonuçları vermektedir.",DENEYLER VE SONUÇLAR (THE EXPERIMENTS AND RESULTS),support
"Bu sonuçlar, PC-Kimmo <CITE> ve Zemberek  'e göre nispeten düşük olsa da, diğer kök bulma algoritmalarına göre daha yüksektir.",DENEYLER VE SONUÇLAR (THE EXPERIMENTS AND RESULTS),differ
"Bu sonuçlar, PC-Kimmo   ve Zemberek <CITE> 'e göre nispeten düşük olsa da, diğer kök bulma algoritmalarına göre daha yüksektir.",DENEYLER VE SONUÇLAR (THE EXPERIMENTS AND RESULTS),differ
"Her yıl, çoğunluğu düşük ve orta gelirli ülkelerde olmak üzere ortalama 265.000 ölüm yanık nedeni ile meydana gelmektedir <CITE> .",Giriş,background
Bulanık kümeleme yaklaşımları görüntülerin kümelenmesinde sıklıkla kullanılmaktadır <CITE> -  .,Giriş,background
Bulanık kümeleme yaklaşımları görüntülerin kümelenmesinde sıklıkla kullanılmaktadır  - <CITE> .,Giriş,background
"Hispatolojik görüntülerden ilgilenilen alanların tespit edilmesi <CITE> , göğüs ve beyin ultrason görüntülerinden kanser hücrelerinin tespit edilmesi gibi  -   bir çok görüntü işleme alanında bulanık kümeleme yaklaşımları ile yüksek başarımlar elde edilmiştir  ,  .",Giriş,background
"Hispatolojik görüntülerden ilgilenilen alanların tespit edilmesi  , göğüs ve beyin ultrason görüntülerinden kanser hücrelerinin tespit edilmesi gibi <CITE> -   bir çok görüntü işleme alanında bulanık kümeleme yaklaşımları ile yüksek başarımlar elde edilmiştir  ,  .",Giriş,background
"Hispatolojik görüntülerden ilgilenilen alanların tespit edilmesi  , göğüs ve beyin ultrason görüntülerinden kanser hücrelerinin tespit edilmesi gibi  - <CITE> bir çok görüntü işleme alanında bulanık kümeleme yaklaşımları ile yüksek başarımlar elde edilmiştir  ,  .",Giriş,background
"Hispatolojik görüntülerden ilgilenilen alanların tespit edilmesi  , göğüs ve beyin ultrason görüntülerinden kanser hücrelerinin tespit edilmesi gibi  -   bir çok görüntü işleme alanında bulanık kümeleme yaklaşımları ile yüksek başarımlar elde edilmiştir <CITE> ,  .",Giriş,background
"Hispatolojik görüntülerden ilgilenilen alanların tespit edilmesi  , göğüs ve beyin ultrason görüntülerinden kanser hücrelerinin tespit edilmesi gibi  -   bir çok görüntü işleme alanında bulanık kümeleme yaklaşımları ile yüksek başarımlar elde edilmiştir  , <CITE> .",Giriş,background
"Zhang & Chen ile Ahmed ve arkadaşlarının çalışmalarında, beyin manyetik rezonans görüntüleme (MRG) verilerinin bulanık bölümlendirilmesinde Bulanık C-Ortalama (BCO) algoritması kullanılmıştır <CITE> ,  .",Giriş,background
"Zhang & Chen ile Ahmed ve arkadaşlarının çalışmalarında, beyin manyetik rezonans görüntüleme (MRG) verilerinin bulanık bölümlendirilmesinde Bulanık C-Ortalama (BCO) algoritması kullanılmıştır  , <CITE> .",Giriş,background
Szilagyi ve arkadaşları da yine beyin MR görüntülerinin kümelenmesinde klasik BCO yerine yanlılık-düzeltilmiş versiyonunu kullanmışlar ve bu versiyonun klasiğe göre daha hızlı ve daha iyi olduğunu öne sürmüşlerdir <CITE> .,Giriş,background
"Mathew ve Vidya, ultrasonografik görüntüler üzerinde tümörlerin yapısını değerlendirirken olasılıksal BCO kullanarak görüntüleri kümelemelerinin sonucunda, Tümör kitlelerinin benign ve malign olak değerlendirilmesindeki hata oranlarının sırası ile 0,092 ve 0,000034 oranında azaldığını belirtmektedirler <CITE> .",Giriş,background
Bulanık C-Ortalama algoritması 1973'te Dunn tarafından ortaya atılmış ve 1981'de Bezdek tarafından geliştirilmiştir <CITE> <CITE> .,Giriş,background
"D boyutlu bir Öklid uzayında N örnekten oluşan bir 𝑋 = {𝑥 1 , 𝑥 2 , … , 𝑥 𝑁 }, (𝑥 𝑖 ∈ 𝑅 𝐷 ) veri kümesinin verildiği ve 𝑣 𝑖 𝑖. küme merkezini göstermek üzere c adet kümeye {𝑣 1 , 𝑣 2 , … , 𝑣 𝑐 } bölüneceği varsayıldığında, Bulanık C-Ortalama algoritması Eşitlik 1'de verilen amaç fonksiyonunu minimize etmeye çalışır <CITE> .",Giriş,background
İki ardışık üyelik matrisinin farklarının normu ε'dan küçük olduğunda işlem durdurulur (Eşitlik 5) <CITE> .,Giriş,background
"Manhattan uzaklık ölçüsü aynı zamanda Cityblok uzaklığı, Taxicab uzaklığı, doğrusal uzaklık ve sağ açılı uzaklık olarak da adlandırılmaktadır <CITE> .",Giriş,background
"Pakhira ve arkadaşları, kendi isimlerinin baş harflerinden oluşan ve PBM indeksi <CITE> olarak adlandırılan bir geçerlik indeksi önermişlerdir.",Giriş,background
En yüksek 𝑉 𝑃𝐵𝑀𝐹 değeri en iyi kümeleme değerini vermektedir <CITE> .,Giriş,background
En yüksek 𝑣 𝑃𝐶 değeri en iyi kümeleme değerini vermektedir <CITE> .,Giriş,background
"Ayrılma (S), bir kümenin diğer kümelerden ne kadar kesin ve doğru ayrıldığını, uyum (C) ise aynı kümedeki nesnelerin birbiri ile ne kadar ilişkini olduğunu ölçer <CITE> .",Giriş,background
Enerjiye olan bu ihtiyaç değişimi; elektrik enerjisinin dağıtımının ve ölçümünü de içeren tüketiminin daha iyi planlanmasını gerektirir <CITE> .,Giriş,background
"Enerji talebinin doğru bir şekilde tahmin edilememesi, arz ve buna bağlı olarak talep arasında oluşacak farklar ülke ekonomisi üzerinde olumsuz etkiler oluşturabilmektedir <CITE> .",Giriş,background
"Değişen Enerji pazarlarının derecelendirilmesi, serbestleştirilmesi ve bir ülkenin sosyo-ekonomik gelişimine belirgin etkisi nedeniyle enerji analizi ile elektrik enerjisi tüketimi tahminleri daha da önemli hale gelmiştir <CITE> .",Giriş,background
"Elektrik yükünün tahmin edilmesi, enerji üretim sistemlerinin planlanması ve modern elektrik tedarik ağlarının verimli çalışması ve sürdürülebilir büyümesi açısından çok önemli bir görevdir <CITE> .",Giriş,background
"Bu sonuç değeri güç değişim katsayısı, endeks ilerleme eğilimi ve mevsimsellik katsayısı ile çarpılarak, ilgili aya ait bir tahmini tüketim değeri hesaplanmış olur <CITE> .",Giriş,background
"Makine öğrenimi yöntemleri, karmaşık doğrusal olmayan bağlantıları geçmiş veri modellerini içeren bir öğrenme süreci aracılığıyla modelleyebildiğinden, elektrik yükünün doğasına iyi bir şekilde uyarlanmıştır <CITE> .",Giriş,background
Öğrenme için örnek sayısı arttıkça algoritmanın performansı uyarlanabilir şekilde artar <CITE> .,Giriş,background
"Derin öğrenme, otonom sürüşten tıbbi cihazlara kadar pek çok sektöre uygulandığı gözlemlenmektedir <CITE> .",Giriş,background
"İşitme engelliler yakın zamana kadar toplum içerisinde sosyal hayattan izole tutulmuşlardır. <CITE> ve <CITE> çalışmalarında, bir asırdan fazla bir süredir işitme engellilerin bir araya gelerek spor ve eğlence alanlarında uluslararası faaliyetler içinde bulunmuş olmalarına rağmen, farklı topluluklardan gelen işitme engelliler kendi aralarında bile iletişim kurmakta zorluk çektiklerini belirtmektedirler <CITE> .",Giriş,background
"İşitme engelliler yakın zamana kadar toplum içerisinde sosyal hayattan izole tutulmuşlardır. <CITE> ve <CITE> çalışmalarında, bir asırdan fazla bir süredir işitme engellilerin bir araya gelerek spor ve eğlence alanlarında uluslararası faaliyetler içinde bulunmuş olmalarına rağmen, farklı topluluklardan gelen işitme engelliler kendi aralarında bile iletişim kurmakta zorluk çektiklerini belirtmektedirler <CITE>.",Giriş,background
"Ayrıca <CITE> çalışmasında, dünyada 124'den fazla işaret dilinin bulunduğunu ve bunların birbirine benzer taraflarının olmasına rağmen yine karşılıklı iletişim kurmakta problemler yaşadıklarını belirtmektedir <CITE> .",Giriş,background
"<CITE>, Bungeroth ve <CITE>, <CITE> Arapça ve İngilizce işaret dilleri için metinlerin işaret diline çevirme sistemlerini geliştirmişlerdir.",Giriş,background
İşaret dili dil bilgisi kurallarını göz önünde bulundurarak geliştirdikleri sistemlerde metinlerin animasyonlar veya video görüntüleri ile işaret diline çevrilmesi sağlanmıştır <CITE> .,Giriş,background
İşaret dili dil bilgisi kurallarını göz önünde bulundurarak geliştirdikleri sistemlerde metinlerin animasyonlar veya video görüntüleri ile işaret diline çevrilmesi sağlanmıştır <CITE> .,Giriş,background
İşaret dili dil bilgisi kurallarını göz önünde bulundurarak geliştirdikleri sistemlerde metinlerin animasyonlar veya video görüntüleri ile işaret diline çevrilmesi sağlanmıştır <CITE> .,Giriş,background
