citation_context,section,citation_intent
Rankin'in yaklaşımı <CITE> ile çalışmanın ilerleyen aşamasında farklı platformlara uygunluk ve veri takibinde optimizasyonların yapılmasında uluslararası kabul görmüş teknolojik çözüm yapılarının kullanılması gerektiği görülmüştür.,zaman modeliyle verilerin internet sitesi üzerinden takibi,background
"Kullanılan veriden kural çıkarmak; model tanımlama, veri analizi veya verinin yapısını araştırmak olarak tanımlanabilir <CITE> .",giriş,background
"Burrows ve <CITE> Bu çalışmada oluşturulan bulanık-YSA metodu, literatürde küme analizi metotlarının performansının test edilmesi için sıkça kullanılan iris verisi üzerinde denenmiş ve metodun % 94'lük bir performans göstererek küme analizi problemlerinde kullanılabileceği gösterilmiştir.",giriş,background
Türkiye'nin birçok istasyonunda kış yağışlarının yıllık yağış içindeki payı oldukça büyüktür <CITE> .,oluşturulan bulanık-ysa metodunun iklim bölgelerinin belirlenmesinde kullanılması,background
Yılık ya da mevsimlik toplam yağış verilerinin Temel Bileşen Analizi (TBA) sonucu ilk bileşen (TBA1) genel olarak geniş ölçekli ve/veya sinoptik ölçekli atmosfer özellikleri (yüzey ve üst atmosfer hava basıncı rüzgâr sistemleri) ile yakından ilişkilidir <CITE>,iç anadolu bölgesi  ikliminin incelenmesi,background
Kış NAO indisi ve Normalleştirilmiş Yağışlar (NY) arasındaki korelasyon haritasına göre <CITE> ve kış TBA1 yükleme değerleri haritasına göre geniş ölçekli basınç sistemleri ve üst atmosfer sirkülâsyonlarının etkisinin 5 numaralı alt iklim bölgesinde daha fazla olduğu ve genel olarak doğuya ve güneye doğru bu etkilerin azaldığı yorumu yapılabilir.,iç anadolu bölgesi  ikliminin incelenmesi,background
"Kuraklık indisi haritasına göre <CITE> yarıkurak ve kurak-yarınemli iklim koşulları, Anadolu'nun karasal iç bölgelerinde egemendir.",iç anadolu bölgesi  ikliminin incelenmesi,background
"Kuraklık indisi haritasına göre <CITE> ) yarıkurak ve kurak-yarınemli iklim koşulları, Anadolu'nun karasal iç bölgelerinde egemendir.",iç anadolu bölgesi  ikliminin incelenmesi,background
Türkiye'nin klimatolojik kuraklık anlamında en kurak yöresi Konya ovası <CITE> 6 numaralı alt iklim bölgesidir.,iç anadolu bölgesi  ikliminin incelenmesi,background
"Yarıkurak ve kurak-yarınemli iklim koşulları (yazlar kurak ve çok sıcak, kışlar yağışlı ve soğuk), Güneydoğu Anadolu üzerinde egemendir <CITE> .",güneydoğu anadolu bölgesi'nin  ikliminin incelenmesi,background
"Yarıkurak ve kurak-yarınemli iklim koşulları (yazlar kurak ve çok sıcak, kışlar yağışlı ve soğuk), Güneydoğu Anadolu üzerinde egemendir <CITE> .",güneydoğu anadolu bölgesi'nin  ikliminin incelenmesi,background
Bu bölgede mevsimsellik kuzeye doğru azalmaktadır <CITE> .,güneydoğu anadolu bölgesi'nin  ikliminin incelenmesi,background
Bu bölgede mevsimsellik kuzeye doğru azalmaktadır <CITE> .,güneydoğu anadolu bölgesi'nin  ikliminin incelenmesi,background
GAN bölgesinde TBA analizi sonucuna göre görülen pozitif sinyalli yüklemeler Muson alçağının etkisini göstermektedir <CITE> (Asya yaz Muson alçağının sirkülasyon tabanlı etkisi).,güneydoğu anadolu bölgesi'nin  ikliminin incelenmesi,background
Sonbahar TBA3 sonuçlarına göre <CITE> Muson alçağının etkisi yaklaşık olarak 11 numaralı alt iklim bölgesinin kuzey sınırında tamamen kaybolmaktadır.,güneydoğu anadolu bölgesi'nin  ikliminin incelenmesi,background
"Bu bölgede, 2 numaralı bölgede görülen mevsimsellik, kuraklık, yıldan yıla yağış değişkenliği de 11 numaralı alt iklim bölgesine doğru azalmaktadır <CITE> .",güneydoğu anadolu bölgesi'nin  ikliminin incelenmesi,background
"Bu bölgede, 2 numaralı bölgede görülen mevsimsellik, kuraklık, yıldan yıla yağış değişkenliği de 11 numaralı alt iklim bölgesine doğru azalmaktadır <CITE> .",güneydoğu anadolu bölgesi'nin  ikliminin incelenmesi,background
"Temel amaç, tüm sorun kısıtlamalarını karşılayan atığı en aza indiren büyük nesnelerdeki (büyük ham madde yüzeyleri) küçük parçaların en iyi çeşitliliğini bulmaktır <CITE> .",giriş,background
"Kesme ve paketleme problemleri, farklı kısıtlamalar ve nesneler içeren farklı uygulamalarla otomotiv, deri, cam kesme, ahşap, tekstil, hazır giyim imalatı, çok işlemcili görev çizelgeleme, kargo yükleme ve entegre devre tasarımı gibi birçok endüstriyel uygulama alanı bulmaktadır <CITE> .",giriş,background
"Son olarak, yerleşim işlemi için kullanılacak parçalar/şekiller düzenli (dikdörtgen veya daireler) veya düzensiz şekillere sahip olabilmektedir <CITE> .",giriş,background
"Bu problemler, klasik kesme ve paketleme problemlerinin bir alt kümesi olduklarından, NP-Hard problemler olarak tanımlanmaktadırlar <CITE> .",giriş,background
"2D-SPP problemleri çözmek için, literatürde farklı metodolojilere sahip çeşitli sezgisel ve meta-sezgisel algoritmalar sunulmaktadır. <CITE> nolu çalışmada, dikdörtgen şerit paketleme problemi için ikili arama sezgisel algoritması anlatılmıştır.",giriş,background
"Altı karşılaştırmalı sınıf probleminin hesaplamalı sonuçları, sunulan algoritmanın, sıfır atık örneklerin çoğu için yayınlanan en iyi sezgisel algoritmalardan daha makul bir sürede daha iyi çözümler bulabildiği gösterilmiştir. <CITE> nolu çalışmada, iki boyutlu dikdörtgen şerit paketleme problemi için içbükey köşe stratejisine göre en uygun yöntemi anlatılmıştır ve bu yöntem literatürdeki sezgisel ve metasezgisel yöntemler ile karşılaştırılmıştır.",giriş,background
"Geliştirilmiş olan yöntemin 50 ve daha fazla parça yerleşimi için daha iyi paketleme düzenleri üretilebileceği ve kısa sürede daha iyi sonuçlar alınacağı gösterilmiştir. <CITE> nolu çalışmada, yönlendirilmemiş 2D-SPP'yi çözmek için fruit fly optimizasyon algoritması (FOA) kullanılarak bir çözüm sunulmuştur.",giriş,background
Test amacıyla Hopper ve Turton tarafından sunulan veri seti bu çalışmada kullanılmıştır <CITE> .,materyal ve metot,basis
Şekil 2'de 1'den 7'ye kadar olan parçalar yerleştirildikten sonra 8 numaralı parçanın yerleşimi alt sol dolgu algoritmasıyla mevcut boşluğa yerleştirilmiştir <CITE> .,materyal ve metot,basis
"Bu işlem tüm parçalar uygun konumlara yerleşene kadar devam eder <CITE> . Burada yerleştirme işlemi gerçekleştirilirken, parçaların çakışmama durumu ve yerleştirme işlemi için kullanılan alt sol dolgu algoritmaları da göz önünde bulundurulur. Bu algoritmanın avantajı, bize yerleştirilecek olan dikdörtgen parçaların yerleşim sırasını vermektedir.",materyal ve metot,basis
"Ayrıca çalışma, en uygun (Best-Fit/BF), meta-sezgisel yöntemlerden genetik algoritma ile alt-sol dolgu (Bottom-left fill) (GA+BLF), benzetimli tavlama ile alt-sol dolgu (Simulated Annealing/SA+BLF) ile yapılan çalışmalar ile karşılaştırılmış <CITE> ve problemdeki dikdörtgen sayısı arttıkça önerilen yöntemin daha etkin olduğu sonucu çıkarılmıştır.",araştırma sonuçları ve tartışma,differ
"Bu sorunların üstesinden gelmek için PointNet nesne sınıflandırma, parça bölütleme, anlamsal sahne çözümlemeye kadar çeşitli uygulamalar için birleşik bir mimari sunmuştur <CITE> .",giriş,background
PointNet temel alınarak elde edilen PointNet ++ <CITE> sürümü geliştirilmiş ve bu sürümler gelecekte önerilecek birçok çalışmaya referans sağlamıştır.,giriş,background
"Gerçek hayatta güvenlik analizleri ve trafik gürültüsü seviyeleri hakkında güncel bilgiler sağlaması için, çok sayıda özel yazılımlarda artışa neden olmuştur <CITE> .",giriş,background
"Güncel modellerden ShapeNet ve ModelNet, düzenli 3B modellerden oluşan veri kümeleridir <CITE> .",giriş,background
"Güncel modellerden ShapeNet ve ModelNet, düzenli 3B modellerden oluşan veri kümeleridir <CITE> .",giriş,background
"Bununla birlikte, sağlam modeller geliştirmek amacıyla gürültülü ve eksik noktalar dikkate alınarak ScanNet ve KITTI gibi veri kümeleri gerçek ortam taramalarından elde edilmiştir <CITE> .",giriş,background
"Bununla birlikte, sağlam modeller geliştirmek amacıyla gürültülü ve eksik noktalar dikkate alınarak ScanNet ve KITTI gibi veri kümeleri gerçek ortam taramalarından elde edilmiştir <CITE> .",giriş,background
Bunun yanında NuScenes ve Lyft gibi otonom araç görevleri için tasarlanmış veri kümelerine farklı zaman ve ortamlar dâhil edilerek oluşturulmuştur <CITE> .,giriş,background
Örneğin PointNet ++ 'dan PointWeb <CITE> SRN (Yapısal İlişki Ağı)   yöntemleri önerilmiştir.,giriş,background
Örneğin PointNet ++ 'dan PointWeb   SRN (Yapısal İlişki Ağı) <CITE> yöntemleri önerilmiştir.,giriş,background
NB Kütüphanesi (Point Cloud Library (PCL)) <CITE> 3B nesneleri sınıflandırmak ve algılamak için en güncel algoritmaları içermektedir.,boyutlu veri kümeleri oluşturma,background
"Segmentasyon, bir alan ya da mekândaki nesneleri bulma, tanıma, sınıflandırma ve özelliklerini çıkarma gibi çeşitli yönlerden analiz etmek için yardımcı olmuştur <CITE> .",boyutlu veri kümeleri oluşturma,background
"Shamir, bölümleme tekniklerini sınır ağları üzerindeki segmentasyon problemini, bir optimizasyon problemi olarak formülleştirmiştir <CITE> .",boyutlu veri kümeleri oluşturma,background
"Bu yaklaşımlar yaygın olarak, bölge tabanlı yöntemlerde özellikle NB işlerken noktaları bölümlere ayırmak ve geometrik ağ oluşturmak için kullanılmıştır <CITE>.",boyutlu veri kümeleri oluşturma,background
"Bu yaklaşımlar yaygın olarak, bölge tabanlı yöntemlerde özellikle NB işlerken noktaları bölümlere ayırmak ve geometrik ağ oluşturmak için kullanılmıştır<CITE> .",boyutlu veri kümeleri oluşturma,background
"Xu vd., göre 3B NB segmentasyon algoritmasının üç önemli özelliği vardır <CITE> .",boyutlu veri kümeleri oluşturma,background
"ShapeNet, 55 kategoride 51300 3B model içeren geliştirilebilir halka açık bir veri kümesidir <CITE> .",yaygın kullanılan veri kümeleri,background
ShapeNetCore PASCAL 3D + <CITE> veri setine ait 12 nesne grubunu da içermektedir.,yaygın kullanılan veri kümeleri,background
ModelNet40 karşılaştırması en yaygın kullanılan modelleredir <CITE> .,yaygın kullanılan veri kümeleri,background
En yaygın nesne kategorilerini bulmak için Sun <CITE> veri tabanından elde edilen istatistiklerden yararlanmıştır.,yaygın kullanılan veri kümeleri,background
"Anlamsal bölümleme için S3DIS <CITE> , 6.000 m2'nin üzerinde, 215 milyon noktaya 271 odaya sahip birkaç binadan oluşan yeni bir veri kümesi oluşturulmuştur.",yaygın kullanılan veri kümeleri,background
Semantic3D <CITE> dış mekân sahne bölümlendirmesi için lidar ile 110000 m2 alandan ve 4 milyar noktandan oluşmaktadır.,yaygın kullanılan veri kümeleri,background
"ScanNet kamera pozları, yüzey yapısı ve örnek düzeyinde semantik segmentasyon ile açıklanmış bir RGB-D video veri kümesidir <CITE> .",yaygın kullanılan veri kümeleri,background
Bu veriler nesne tespiti/takibi ve sahne akış tahminleri yapma imkanı sunulmuştur <CITE>.,yaygın kullanılan veri kümeleri,background
Bu veriler nesne tespiti/takibi ve sahne akış tahminleri yapma imkanı sunulmuştur<CITE> .,yaygın kullanılan veri kümeleri,background
"NB verileri, RGB-D SLAM kullanılarak <CITE> orijinal RGB-D görüntülerinden oluşturulmuştur.",yaygın kullanılan veri kümeleri,background
"Her bir satıra her bir noktanın üç gerçek koordinat değeri(x,y,z) yazılmıştır <CITE> .",yaygın kullanılan veri kümeleri,background
"Tüm bu veri kümeleriyle beraber araştırmaları ve yapılacak pratik uygulamaları kısa sürede değerlendirmek için farklı Oakland <CITE> , iQmulus   gibi birçok kaliteli fakat yaygın kullanılmayan veri kümeleri bulunmaktadır.",yaygın kullanılan veri kümeleri,background
"Tüm bu veri kümeleriyle beraber araştırmaları ve yapılacak pratik uygulamaları kısa sürede değerlendirmek için farklı Oakland  , iQmulus <CITE> gibi birçok kaliteli fakat yaygın kullanılmayan veri kümeleri bulunmaktadır.",yaygın kullanılan veri kümeleri,background
"Su vd., nokta bulutlarının çoklu gösterimine dayalı MvCNN (Multi-View CNN) yöntemini sunmuştur <CITE> .",çoklu görünüm yöntemi,background
Yang ve Wang bu probleme karşı bir ilişki Ağı (Relation Network) önermişlerdir <CITE> .,çoklu görünüm yöntemi,background
Polinom çekirdeği ve çift doğrusal (bilinear pooling) havuzlama arasındaki ilişkiden yararlanarak <CITE> çift doğrusal havuzlama yoluyla yerel evrişimli özelliklerini bir araya getirip etkili bir 3B nesne gösterimi elde etmiştir.,çoklu görünüm yöntemi,background
VoxelNet hacimsel gösterime sahip bir doluluk ızgara temsillerini denetimli 3B Evrişimli bir Sinir Ağı (3D CNN) ile birleştirerek 3B lazer ve sensörlerden alınan bilgileri tam olarak kullanmak için yeni bir mimari olan VoxNet'i önermiştir <CITE> .,hacimsel tabanlı gösterim,background
Seyrek 3B veriler üzerinde DÖ'nün bir temsili olan OctNet sunulmuştur <CITE> .,hacimsel tabanlı gösterim,background
3B şekilleri analizi etmek için Octree tabanlı Evrişimli Sinir Ağı olan O-CNN sunmuştur <CITE> .,hacimsel tabanlı gösterim,background
"Evrişim çekirdeklerinden oluşan bir başka ağ olan PointCov, ağırlık ve yoğunluk fonksiyonlarından meydana gelen 3B noktaların yerel koordinatlarının doğrusal olmayan fonksiyonlardan oluşan evrişim çekirdeklerinden oluşur <CITE> .",hacimsel tabanlı gösterim,background
"Lan vd., yerel bir bölgedeki komşu noktaların geometrik ilişkilerini modellemek için, GeoConv olarak adlandırılan kapsamlı evrişim benzeri bir işlemi her noktaya ve yerel komşusuna uygulayan Geo-CNN önerilmiştir <CITE> .",noktasal tabanlı yöntemler,background
"Bu nedenle evrişim, küresel kafeslerden ve komşularından gelen birleştirilmiş özellikler üzerinde maksimum paylaşım yoluyla uygulanmıştır <CITE> .",noktasal tabanlı yöntemler,background
"Nokta bulutlarını tanımak için küresel simetriye dayalı genel, esnek ve 3B dönüşle değişmeyen bir küreyi yaklaştırmak ve ayırmak için düzenli ikosahedral (yirmi yüzlü eşkenar üçgen) bir kafes ve fraktallerini (kırılma noktaları) tanıtarak, 3B noktaları işlemek için bir çerçeve sunmuştur <CITE> .",noktasal tabanlı yöntemler,background
Simnovsky ve Komodakis her bir noktayı grafiğin tepe noktası olarak alıp komşu noktalar arasındaki bağlantılı kenarları bir MLP ağ filtresinden geçirdikten sonra kenar koşullu bir everişim ağı önermiştir (EdgeCont) <CITE> .,grafik tabanlı yöntemler,background
"ClusterNet, nokta bulutlarındaki noktalardan değişmeyen özellikler oluşturmak için rotasyonla kesin değişmeyen bir dönüş (Rigorous Rotation-Invariant /RRI) modülü ve bir NB hiyerarşik yapılarını oluşturmak için denetimsiz ve derin bir hiyerarşik küme ağ yöntemi önermiştir <CITE> .",grafik tabanlı yöntemler,background
Nokta bulutları arasında ilişki bulunan noktaların birleştirilmesiyle örgü (mesh) yapısı oluşturmaktadır <CITE> .,örgü tabanlı yöntemler,background
