citation_context,section,citation_intent
"Kök bulma için şimdiye kadar uygulanmış çalışmalar üç başlık altında toplanabilir: Kural tabanlı, hibrid ve istatistiksel kök modelleri. En bilinen kural tabanlı kök bulma modelleri Lovins [4], Porter, Krovetz’dir. Bu modeller sondan eklemeli ve kök bulma kurallarının el ile oluşturulabildiği farklı dillerde uygulanmıştır.",KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
"Kök bulma için şimdiye kadar uygulanmış çalışmalar üç başlık altında toplanabilir: Kural tabanlı, hibrid ve istatistiksel kök modelleri. En bilinen kural tabanlı kök bulma modelleri Lovins, Porter [5], Krovetz’dir. Bu modeller sondan eklemeli ve kök bulma kurallarının el ile oluşturulabildiği farklı dillerde uygulanmıştır.",KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
"Kök bulma için şimdiye kadar uygulanmış çalışmalar üç başlık altında toplanabilir: Kural tabanlı, hibrid ve istatistiksel kök modelleri. En bilinen kural tabanlı kök bulma modelleri Lovins, Porter , Krovetz [6]’dir. Bu modeller sondan eklemeli ve kök bulma kurallarının el ile oluşturulabildiği farklı dillerde uygulanmıştır.",KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
Porter algoritması daha sonra resmi bir dile dönüştürülerek Snowball dili ortaya atılmıştır [7] .,KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
"Snowball, Türkçe için de uygulanmış ve Türkçedeki tüm kurallar tanımlanarak bir Snowball gövdeleme algoritması oluşturulmuştur [8] .",KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
Türkçede fiillere eklenebilecek ek sayısı 50'den fazla olduğundan [9] ötürü filler için tanımlanacak kuralların çok daha geniş olması beklenmektedir.,KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
Tunçelli [10] fiiller için de eklerin bir kısmını ekleyerek yine Snowball ile bir kural tabanlı Türkçe kök bulma algoritması oluşturmuştur.,KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
Bunun haricinde Türkçe için önerilen kök bulma algoritmalarından bir başkası Resha'dır [11] .,KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
Bu modelde Nuve [12] adlı Doğal Dil İşleme Kütüphanesi tarafından gerçekleştirilen istatistiksel dil modeli kullanılarak öncelikle bir kök sözlüğü oluşturulmuştur.,KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
Türkçe için önerilen morfolojik analiz sistemlerinin başında PC-Kimmo [13] adı verilen iki katmanlı dil analiz modelinin önerdiği sonlu durum kuralları ile tanımlanmış iki katmanlı sistemdir  .,KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
Türkçe için önerilen morfolojik analiz sistemlerinin başında PC-Kimmo   adı verilen iki katmanlı dil analiz modelinin önerdiği sonlu durum kuralları ile tanımlanmış iki katmanlı sistemdir [14] .,KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
"Eryiğit ve Adalı [9] tarafından önerilen model de morfolojik analiz modeli olarak önerilmiş olup benzer şekilde sonlu durumlu özdevinirler (finite state machines) tarafından morfolojik kuralların sözcük türüne göre (isim, fiil vs) farklı sınıflara ayrıştırılarak tanımlanmasıyla gerçekleştirilmiştir.",KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
"Önceki çalışmalardan [14] farklı olarak bu çalışmada kökten eke doğru değil, sözcük sonundaki eklerden köke doğru eklerin tek tek bulunmasıyla kök bulma işlemi gerçekleştirilmektedir.",KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
Sonlu durumlu özdevinirler kullanan bir başka çalışma ise Çöltekin [15] tarafından benzer şekilde kurallar tanımlanarak geliştirilmiştir.,KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
"Zemberek [16] adlı açık kaynak kodlu kütüphane ise morfolojik analiz, kök bulma gibi farklı araçları içermektedir ve diğer modeller gibi kural tabanlıdır.",KONUYA İLİŞKİN ÖNCEKİ ÇALIŞMALAR (RELATED WORK),background
Bu önemi öğrenmek üzere ilgi mekanizması (attention mechanism) [1] olarak adlandırılan ve genelde bir gizli katmandan oluşan bir sinir ağı tanımlanabilmektedir.,KODLAYICI-KOD,background
Önerilen modeller Dynet [18] kütüphanesi kullanılarak kodlanmıştır ve makalenin kabul edilmesi durumunda kaynak kodu paylaşılacaktır.,DENEYLER VE SONUÇLAR (THE EXPERIMENTS AND RESULTS),basis
"Elde edilen sonuçlara göre, PC-Kimmo [14] 'nun bilinmeyen sözcükler için iyileştirilmiş versiyonu en iyi sonuçları vermektedir.",DENEYLER VE SONUÇLAR (THE EXPERIMENTS AND RESULTS),support
"Bu sonuçlar, PC-Kimmo [14] ve Zemberek  'e göre nispeten düşük olsa da, diğer kök bulma algoritmalarına göre daha yüksektir.",DENEYLER VE SONUÇLAR (THE EXPERIMENTS AND RESULTS),differ
"Bu sonuçlar, PC-Kimmo   ve Zemberek [16] 'e göre nispeten düşük olsa da, diğer kök bulma algoritmalarına göre daha yüksektir.",DENEYLER VE SONUÇLAR (THE EXPERIMENTS AND RESULTS),differ
"Her yıl, çoğunluğu düşük ve orta gelirli ülkelerde olmak üzere ortalama 265.000 ölüm yanık nedeni ile meydana gelmektedir [1] .",Giriş,background
Bulanık kümeleme yaklaşımları görüntülerin kümelenmesinde sıklıkla kullanılmaktadır [2] -  .,Giriş,background
Bulanık kümeleme yaklaşımları görüntülerin kümelenmesinde sıklıkla kullanılmaktadır  - [8] .,Giriş,background
"Hispatolojik görüntülerden ilgilenilen alanların tespit edilmesi [9] , göğüs ve beyin ultrason görüntülerinden kanser hücrelerinin tespit edilmesi gibi  -   bir çok görüntü işleme alanında bulanık kümeleme yaklaşımları ile yüksek başarımlar elde edilmiştir  ,  .",Giriş,background
"Hispatolojik görüntülerden ilgilenilen alanların tespit edilmesi  , göğüs ve beyin ultrason görüntülerinden kanser hücrelerinin tespit edilmesi gibi [10] -   bir çok görüntü işleme alanında bulanık kümeleme yaklaşımları ile yüksek başarımlar elde edilmiştir  ,  .",Giriş,background
"Hispatolojik görüntülerden ilgilenilen alanların tespit edilmesi  , göğüs ve beyin ultrason görüntülerinden kanser hücrelerinin tespit edilmesi gibi  - [12] bir çok görüntü işleme alanında bulanık kümeleme yaklaşımları ile yüksek başarımlar elde edilmiştir  ,  .",Giriş,background
"Hispatolojik görüntülerden ilgilenilen alanların tespit edilmesi  , göğüs ve beyin ultrason görüntülerinden kanser hücrelerinin tespit edilmesi gibi  -   bir çok görüntü işleme alanında bulanık kümeleme yaklaşımları ile yüksek başarımlar elde edilmiştir [13] ,  .",Giriş,background
"Hispatolojik görüntülerden ilgilenilen alanların tespit edilmesi  , göğüs ve beyin ultrason görüntülerinden kanser hücrelerinin tespit edilmesi gibi  -   bir çok görüntü işleme alanında bulanık kümeleme yaklaşımları ile yüksek başarımlar elde edilmiştir  , [14] .",Giriş,background
"Zhang & Chen ile Ahmed ve arkadaşlarının çalışmalarında, beyin manyetik rezonans görüntüleme (MRG) verilerinin bulanık bölümlendirilmesinde Bulanık C-Ortalama (BCO) algoritması kullanılmıştır [13] ,  .",Giriş,background
"Zhang & Chen ile Ahmed ve arkadaşlarının çalışmalarında, beyin manyetik rezonans görüntüleme (MRG) verilerinin bulanık bölümlendirilmesinde Bulanık C-Ortalama (BCO) algoritması kullanılmıştır  , [14] .",Giriş,background
Szilagyi ve arkadaşları da yine beyin MR görüntülerinin kümelenmesinde klasik BCO yerine yanlılık-düzeltilmiş versiyonunu kullanmışlar ve bu versiyonun klasiğe göre daha hızlı ve daha iyi olduğunu öne sürmüşlerdir [15] .,Giriş,background
"Mathew ve Vidya, ultrasonografik görüntüler üzerinde tümörlerin yapısını değerlendirirken olasılıksal BCO kullanarak görüntüleri kümelemelerinin sonucunda, Tümör kitlelerinin benign ve malign olak değerlendirilmesindeki hata oranlarının sırası ile 0,092 ve 0,000034 oranında azaldığını belirtmektedirler [10] .",Giriş,background
Bulanık C-Ortalama algoritması 1973'te Dunn tarafından ortaya atılmış ve 1981'de Bezdek tarafından geliştirilmiştir [18] [19] .,Giriş,background
"D boyutlu bir Öklid uzayında N örnekten oluşan bir 𝑋 = {𝑥 1 , 𝑥 2 , … , 𝑥 𝑁 }, (𝑥 𝑖 ∈ 𝑅 𝐷 ) veri kümesinin verildiği ve 𝑣 𝑖 𝑖. küme merkezini göstermek üzere c adet kümeye {𝑣 1 , 𝑣 2 , … , 𝑣 𝑐 } bölüneceği varsayıldığında, Bulanık C-Ortalama algoritması Eşitlik 1'de verilen amaç fonksiyonunu minimize etmeye çalışır [20] .",Giriş,background
İki ardışık üyelik matrisinin farklarının normu ε'dan küçük olduğunda işlem durdurulur (Eşitlik 5) [21] .,Giriş,background
"Manhattan uzaklık ölçüsü aynı zamanda Cityblok uzaklığı, Taxicab uzaklığı, doğrusal uzaklık ve sağ açılı uzaklık olarak da adlandırılmaktadır [38] .",Giriş,background
"Pakhira ve arkadaşları, kendi isimlerinin baş harflerinden oluşan ve PBM indeksi [22] olarak adlandırılan bir geçerlik indeksi önermişlerdir.",Giriş,background
En yüksek 𝑉 𝑃𝐵𝑀𝐹 değeri en iyi kümeleme değerini vermektedir [23] .,Giriş,background
En yüksek 𝑣 𝑃𝐶 değeri en iyi kümeleme değerini vermektedir [23] .,Giriş,background
"Ayrılma (S), bir kümenin diğer kümelerden ne kadar kesin ve doğru ayrıldığını, uyum (C) ise aynı kümedeki nesnelerin birbiri ile ne kadar ilişkini olduğunu ölçer [23] .",Giriş,background
"𝑥𝜖𝐶 𝑖 𝑖 (18) En iyi kümeleme için ayırt edicilik değerinin büyük, bağlılık değerinin ise küçük olması beklenmektedir.",Giriş,background
Enerjiye olan bu ihtiyaç değişimi; elektrik enerjisinin dağıtımının ve ölçümünü de içeren tüketiminin daha iyi planlanmasını gerektirir [1] .,Giriş,background
"Enerji talebinin doğru bir şekilde tahmin edilememesi, arz ve buna bağlı olarak talep arasında oluşacak farklar ülke ekonomisi üzerinde olumsuz etkiler oluşturabilmektedir [2] .",Giriş,background
"Değişen Enerji pazarlarının derecelendirilmesi, serbestleştirilmesi ve bir ülkenin sosyo-ekonomik gelişimine belirgin etkisi nedeniyle enerji analizi ile elektrik enerjisi tüketimi tahminleri daha da önemli hale gelmiştir [3] .",Giriş,background
"Elektrik yükünün tahmin edilmesi, enerji üretim sistemlerinin planlanması ve modern elektrik tedarik ağlarının verimli çalışması ve sürdürülebilir büyümesi açısından çok önemli bir görevdir [4] .",Giriş,background
"Bu sonuç değeri güç değişim katsayısı, endeks ilerleme eğilimi ve mevsimsellik katsayısı ile çarpılarak, ilgili aya ait bir tahmini tüketim değeri hesaplanmış olur [5] .",Giriş,background
"Makine öğrenimi yöntemleri, karmaşık doğrusal olmayan bağlantıları geçmiş veri modellerini içeren bir öğrenme süreci aracılığıyla modelleyebildiğinden, elektrik yükünün doğasına iyi bir şekilde uyarlanmıştır [4] .",Giriş,background
Öğrenme için örnek sayısı arttıkça algoritmanın performansı uyarlanabilir şekilde artar [6] .,Giriş,background
"Derin öğrenme, otonom sürüşten tıbbi cihazlara kadar pek çok sektöre uygulandığı gözlemlenmektedir [4] .",Giriş,background
"İşitme engelliler yakın zamana kadar toplum içerisinde sosyal hayattan izole tutulmuşlardır. Haunaland (2007) ve Murray (2008) çalışmalarında, bir asırdan fazla bir süredir işitme engellilerin bir araya gelerek spor ve eğlence alanlarında uluslararası faaliyetler içinde bulunmuş olmalarına rağmen, farklı topluluklardan gelen işitme engelliler kendi aralarında bile iletişim kurmakta zorluk çektiklerini belirtmektedirler [1] .",Giriş,background
"İşitme engelliler yakın zamana kadar toplum içerisinde sosyal hayattan izole tutulmuşlardır. Haunaland (2007) ve Murray (2008) çalışmalarında, bir asırdan fazla bir süredir işitme engellilerin bir araya gelerek spor ve eğlence alanlarında uluslararası faaliyetler içinde bulunmuş olmalarına rağmen, farklı topluluklardan gelen işitme engelliler kendi aralarında bile iletişim kurmakta zorluk çektiklerini belirtmektedirler [2].",Giriş,background
"Ayrıca Gondon (2005) çalışmasında, dünyada 124'den fazla işaret dilinin bulunduğunu ve bunların birbirine benzer taraflarının olmasına rağmen yine karşılıklı iletişim kurmakta problemler yaşadıklarını belirtmektedir [3] .",Giriş,background
"Marshall vd. (2003), Bungeroth ve Ney (2004), Almohimeed vd. (2011) Arapça ve İngilizce işaret dilleri için metinlerin işaret diline çevirme sistemlerini geliştirmişlerdir.",Giriş,background
İşaret dili dil bilgisi kurallarını göz önünde bulundurarak geliştirdikleri sistemlerde metinlerin animasyonlar veya video görüntüleri ile işaret diline çevrilmesi sağlanmıştır [4] .,Giriş,background
İşaret dili dil bilgisi kurallarını göz önünde bulundurarak geliştirdikleri sistemlerde metinlerin animasyonlar veya video görüntüleri ile işaret diline çevrilmesi sağlanmıştır [5] .,Giriş,background
İşaret dili dil bilgisi kurallarını göz önünde bulundurarak geliştirdikleri sistemlerde metinlerin animasyonlar veya video görüntüleri ile işaret diline çevrilmesi sağlanmıştır [6] .,Giriş,background
"Tkashashi ve Kishino (1992), Wang vd. (2006) , Shanableh ve Assaleh (2011) çalışmalarında, cihazlar kullanarak işaret dilini metne çevirme üzerine araştırmalarda bulunmuşlardır.",Giriş,background
Bu cihazların başında Microsoft firmasının üretmiş olduğu Microsoft Kinect cihazı gelmiştir [7] .,Giriş,background
Bu cihazların başında Microsoft firmasının üretmiş olduğu Microsoft Kinect cihazı gelmiştir [8] .,Giriş,background
Bu cihazların başında Microsoft firmasının üretmiş olduğu Microsoft Kinect cihazı gelmiştir [9] .,Giriş,background
"Starner vd. (1998), Saklı Markov Modeli (HMM) makine öğrenme tekniğini kullanarak, Amerikan İşaret Dili cümlelerini metne çevirme çalışmalarında bulunmuştur [10].",Literatür Taraması,background
Chai vd. (2013.) ise çalışmasında Çin İşaret Dilinden Çince'ye çevirme üzerinde çalışmalar yapmıştır [12] .,Literatür Taraması,background
Son yıllardaki çalışmalarda ise derin öğrenme tekniklerin Convolusion Neural Network (CNN) modellerin kullanıldığı gözlemlenmiştir [13] .,Literatür Taraması,background
Son yıllardaki çalışmalarda ise derin öğrenme tekniklerin Convolusion Neural Network (CNN) modellerin kullanıldığı gözlemlenmiştir [14] .,Literatür Taraması,background
Son yıllardaki çalışmalarda ise derin öğrenme tekniklerin Convolusion Neural Network (CNN) modellerin kullanıldığı gözlemlenmiştir [15] .,Literatür Taraması,background
"Konvolüsyon katmanından farklı olarak, havuzlama katmanı ağın derinliğini değiştirmez, derinlik boyutunu sabit bırakır [16] .",Derin Öğrenme Yöntemi,background
"Bu çalışmada, ImageNet ""Büyük Görsel Tanıma Mücadelesi"" için eğitilmiş olan InceptionV3 modeli kullanılmıştır [16] .",CNN ile transfer öğrenime,basis
"Alman araştırmacılar Hochreiter ve Schmidhuber (1997) tarafından kaybolan gradyan sorununa bir çözüm olarak ""Long Short Term Memory Units"" LSTM'ler önerilmiştir [17] .",Uzun Kısa Süreli Bellek Ünitesi (Long Short Term Memory Units),background
Kapılar ve hücre bağlantıları Şekil 3'da ayrıntılı olarak verilmiştir [16] .,Uzun Kısa Süreli Bellek Ünitesi (Long Short Term Memory Units),background
