id,citation_context,section,citation_intent
29863,"Tek bir akışın alt akışları arasında geçiş yapmak, videonun farklı kalitelerdeki sürümleri arasında geçiş yapmaktan çok daha kolaydır <CITE> .",giriş,background
32278,"Bu kapsamda AI, erken tanı ve teşhis için oldukça kullanışlıdır <CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
35084,Bugüne kadar birçok metin madenciliği probleminde başarıyla kullanılmıştır <CITE> .,bilgi erişim merkezleri ve uygulamalar,background
49603,"<CITE> tarafından yürütülen bir çalışmada, ön işleme için Min-Max Gri Düzey Ayrımcılığı (M2GLD) isimli bir gri yoğunluk ayarlama yöntemi önerilmiştir.",görüntü işleme algoritmaları,background
42675,Mohan ve ark. çalışmasında S&P500 endeksine ait beş yıllık günlük endeks değerleri ve şirketler hakkındaki 265000 adet finansal makaleden elde edilen pozitif ve negatif polarite değerleri kullanılarak endeks tahminlemesi yapılmıştır <CITE> .,literatür taramasi,discuss
38273,"Eski dünyadan farklı olarak, sadece seçkin bir zümre değil artık her zümreden insanın kendini ifade edebildiği ve milyonlarca insana ulaşabildiği bir ortama geçilmiştir <CITE> .",giriş,background
48494,"Gözetimsiz makine öğrenmesi yöntemlerinden yararlanılarak metin benzerliği  , kümeleme <CITE> , sosyal medya kullanıcılarının benzerliği   çözümleri geliştirilmektedir.",giriş,background
45225,"VGGNet mimarisi Simonyan ve Zisserman tarafından 2014 yılında geliştirilen ve ImageNet yarışmasında iyi bir başarı sergilemiş (% 7,3 hata oranı) bir derin öğrenme modelidir <CITE> .",araçlar ve yöntem,background
29301,"Bugüne kadar yapılmış bilimsel yayınlara bakıldığında, değerlendirme yöntemlerini farklı bakış açılarına göre gruplayan yayınlara rastlanmakla beraber farklı BT yatırımları için uygun değerlendirme yöntemlerini öneren sadece Farbey ve arkadaşları olmuştur <CITE> .",araştırmanın önemi ve amacı,background
49093,"Duyguları sınıflandırmak için müzikten duygu tanıma ile ilgili yapılan ilk çalışma da ise Y. <CITE> kullanılmak için üzüntü, mutlu, korku, öfke gibi duyguları seçmiştir.",giriş,background
48766,"Eğitim örnekleri p boyutlu x giriş vektörü ile, arzu edilen davranış q boyutlu d vektörü ile gösterilmek üzere, giriş vektörü x, uzman ağa ve birleştirme ağına eş zamanlı olarak uygulanır<CITE> .",materyal ve yöntem,basis
29103,"Sonuçta, insanların %97'sinin kimlik avı e-postalarını tanımlayamadığını göstermektedir <CITE> .",giriş,background
29190,Decision Stump algoritması genellikle boosting yöntemleri ile birlikte kullanılır <CITE> .,karar ağaci yöntemi,background
41552,"Bu sorunun giderilmesi için, <CITE> 'te RNN ve bir boyutlu CNN (One-Dimensional CNN, 1D-CNN) nin bir kombinasyonu olan tekrarlayan başlangıçlı bir CNN önerilmiştir.",literatür araştırması,background
33364,Ada Boost algoritmasının performans sağlayabilmesi için yeterli miktarda veriye ihtiyacı vardır ve daha az veride başarım oranı düşük çıkmaktadır <CITE> .,bulgular,discuss
48231,Neo4j Çizge veri tabanına ve Apache Kafka yazılıma dayalı hibrit bir mimari kullanılarak test edilmiştir <CITE> .,literatür taraması,background
39759,"Destek Vektör Makinelerinin amacı, sınıflar arasındaki en yüksek mesafeli hiper düzlemi bulmaktır <CITE> .",materyal ve metod,background
43671,"VGG, Simonyan ve Zisserman tarafından ImageNet yarışmasında 2014 yılında duyurulan, farklı katmanlara (13, 16, 19) sahip olan ve çoğunlukla 3x3’lük evrişim katmanlarından meydana gelen bir mimarıdır <CITE>.",materyaller ve yöntemler,background
49298,"Günümüzde veri madenciliğinin; pazarlama yönetimi, bankacılık, sınıflandırma ve gruplama, maliye, finans, borsa, satış yönetimi, sigortacılık, telekomünikasyon, elektronik ticaret, sağlık sistemleri, tıp, biyoloji, biyokimya, genetik, endüstriyel analiz ve çözümler, eğitim, istihbarat, bilim ve mühendislik <CITE> gibi oldukça geniş kullanım alanları mevcuttur.",giriş,background
29775,Çalışmalarında görüntü sınıflandırma ve hasar belirleme çalışmasında yapay sinir ağları yöntemini uygulamışlardır <CITE> .,afet risk yönetiminde yapay zekâ kullanimi,background
30218,"Bu çalışmada, ImageNet ""Büyük Görsel Tanıma Mücadelesi"" için eğitilmiş olan InceptionV3 modeli kullanılmıştır <CITE> .",cnn ile transfer öğrenime,basis
29215,"Porto-Mascarenhas ve ark, tükürük biomarkerlarının meme kanserini karakterize etmekte yardımcı olabilecekleri düşüncesi doğrultusunda bu biomarkerların yeteneklerini değerlendirmek için gerçekleştirdikleri çalışmada, tükrük biomarkerlarının meme kanserinin erken evreden ziyade ileri aşamalarını tanımladıklarını görmüşlerdir <CITE> .",önceki çalişmalar,background
29860,"Bunların yanı sıra, kullanıcılardan gelen videoyu farklı çerçeve hızında ya da çözünürlükte oynatma gibi istekler video üreticisinin işini daha da zorlaştırır <CITE> .",giriş,background
45162,"İlgili literatür özellikle çalışan sessizliğinin ortaya çıkma biçimleri ve öncüllerinin neler olduğu konusunda yeterli olgunluğu erişmediği düşünüldüğünde <CITE> , elde edilen sonuçlar çalışan sessizliği türleri (özellikle korumacı sessizlik) ile ilgili gelecekte yapılacak araştırmalar için önemli bir temel oluşturmaktadır.",sonuç,discuss
49542,"Önerilen Co-LSTM yönteminin doğruluğu Ref. <CITE> tekniğinden biraz daha düşük olmasına rağmen, Co-LSTM daha basittir ve Ref. 'dan daha düşük zaman karmaşıklığına sahiptir.",araştırma sonuçları ve tartışma,differ
36559,Sinir ağı güncellenirken Q-fonksiyonu adı verilen bir fonksiyon ile güncellenir <CITE> .,derin takviyeli öğrenme,background
29198,Ortalama mutlak hata ölçütü aşağıda belirtilen formüle göre hesaplanmaktadır <CITE> :,veri seti ve bulgular,basis
45219,Li ve ark. uzaktan algılama görüntülerindeki gürültü türlerini saptamaya yönelik bir çalışma gerçekleştirmiştir <CITE> .,ilgili çalışmalar,background
43549,"CNN, klasik yapay sinir ağından farklı olarak ağ ve nöronları dağıtmak yerine görüntünün özelliklerini çıkarmayı hedefler ve bu sebeple filtreler kullanır <CITE> .",giriş,background
36331,Bir sınıflandırma işleminde hedeflenen sonuç; hedeflenen bölgenin özellik haritası ve çıkarılan özellik haritasının doğruluğuna ilişkin bilgilerdir <CITE> .,giriş,background
29410,"GS'nin ilk olay zamanının dağılımı literatürde sıklıkla karşılaşılan üstel, gamma, Weibull ve lognormal gibi yaşam dağılımları arasından seçilerek yamuk integrasyon yöntemi örneklendirilmiş ve bununla birlikte üstel dağılım için <CITE> , Weibull dağılımı için [REF] ve gamma dağılımı için  , 𝑀 1 ve 𝑀 2 fonksiyonların (3) ve (6) ile verilen integral denklemlerin kuvvet serisi açılımlarını elde etmişlerdir.",giriş,background
42253,"Bu çalışmasının ardından  , bir diğer çalışması olan ""Daha Fazla Anlam Yakalamak İçin İlişkisel Veri Tabanı Modelini Genişletmek"" adlı çalışmasında ise ilişkisel veri tabanı modelini tanımlamıştır. <CITE> , ""İlişkisel Veri tabanı: Verimlilik için Pratik Bir Temel"" adlı bir diğer çalışmasında ise geliştirdiği argümanlar ile ilişkisel veri tabanını hem son kullanıcı hem de yazılımcılar için önemli gelişmeler sağlayacağı şeklinde ifade etmiştir.  , veri modellemesinde kaliteli modelleme için mümkünse hiç tekrar olmamalı, duruma göre bazen çok az veya gereği kadar tekrar olmalı, uygulama esnasında kısıt getirmemeli, gerektiği kadar bütünlük kısıtlarını barındırmalı, değişiklik veya ilavelere karşın esnek olmalı, minimal bir yapıda olmalıdır şeklinde gerekleri listelemiştir.",giriş,background
49447,"Bu bölümde, Lappas ve arkadaşlarının takım içi iletişim maliyeti en aza indirmek üzerine yaptığı çalışmadaki <CITE> sosyal ağ varlığında takım oluşturma probleminin matematiksel tanımı verilmekte ve bu çalışmada verimliliği artırmak amacıyla problemde yapılan değişiklikler açıklanmaktadır.",materyal ve metot,basis
36551,<CITE> 'teki çalışmada ajanlar toplu halde bir görseli oluşturmaya çalışırlar.,giriş,background
32660,"Bu çalışmada, (1057,31)-aralıklı diziler ile temsil edilen DSBF'lerin oluşturduğu ve büyüklüğü 2 69.6 olan arama uzayında sezgisel arama yürütülerek, daha önce (151,217)-ve (217,151)-aralıklı diziler ile temsil edilen genelleştirilmiş DSBF'lerin oluşturdukları arama uzaylarında yapılan tam arama ve sezgisel arama yöntemlerinin ulaştığı<CITE> doğrusal olmama değeri iyileştirilmiştir.",sonuç,support
49357,"ITU, ses, video ve sesli videoların kalite değerlerini ifade edebilmek için Ortalama Görüş Puanı (MOS - Mean Opinion Score) olarak adlandırılan terminoloji kullanılmasını tavsiye etmiştir <CITE>.",video kalitelerinin mos değerlerinin hesaplanması,background
29274,"Bilişim teknolojisinin etkin kullanımı ile ilgili yapılan araştırmalarda, sistem uyarlandıktan üç yıl sonra projenin durdurulması ya da beklenen getirilerin çok altında getiri getirmesi şeklinde ifade edilebilecek başarısızlıkların %60 oranında olduğu belirtilmektedir <CITE> .",giriş,background
30178,"Mathew ve Vidya, ultrasonografik görüntüler üzerinde tümörlerin yapısını değerlendirirken olasılıksal BCO kullanarak görüntüleri kümelemelerinin sonucunda, Tümör kitlelerinin benign ve malign olak değerlendirilmesindeki hata oranlarının sırası ile 0,092 ve 0,000034 oranında azaldığını belirtmektedirler <CITE> .",giriş,background
49096,"Ayrıca bütün bu öznitelikleri toplu olarak elde etmemizi sağlayacak OpenSMILE <CITE> , MIRToolbox , YAAFE ve Marsyas gibi araçlar da mevcuttur.",giriş,background
41759,"Makine öğrenmesi alanı dışında, diğer uygulamalı bilimlerde, gerçek dünya problemlerinde yaygın olarak kullanılmaktadır <CITE> .",materyal ve metot,background
31983,"Literatürdeki Türkçe duygu analizi çalışmalarında klasik makine öğrenmesi algoritmaları kullanılarak gerçekleştirilen sınıflandırma sonucunda elde edilen f-skorlarının ikili sınıflandırmada 0.78 ile 0.921 arasında, üçlü sınıflandırmada ise 0.59 ile 0.78 arasında değiştiği görülmektedir <CITE>.",sonuç,support
49339,"Ancak, DoS saldırıları halen kimi güvenlik zafiyetleri bulunan cihaz veya web sitelerini etkilemektedir <CITE>.",dos saldirilari,background
29255,"Fakülteler ile sosyal ya da sektörel kurumların bir arada çalışmasına yönelik Groulx ve arkadaşları tarafından gerçekleştirilen farklı bir araştırmada, sürdürülebilirlik girişimleri oluşturmak için geçerli olan kapsamlı üniversite-toplum iş birlikleri kavramı incelenmiştir <CITE> .",ilgili çalişmalar,background
29459,"Bu ve benzeri yazılım mühendisliği pratikleri ve bilimsel yazılım geliştirme etkileşimleri konusunda, özellikle son yıllarda, karşılaşılan zorluklar ve kullanılan yöntemleri inceleyen artan sayıda çalışma yayınlanmıştır <CITE> .",bilimsel yazılım geliştirmede yazılım mühendisliği yetkinlik gereksinimlerine giriş,background
48997,"Çatışma yönetim sistemi, taktiksel komuta ve kontrollerin en üst birimden en alt birimlere kadar çift yönlü olarak iletilmesini sağlar <CITE> .",benzer çalışmalar,background
29581,Kritik altyapıların korunması konusunda çalışmalar yapılması gerekmektedir <CITE> .,giriş ve teorik çerçeve,background
32238,Buna karşılık yapay zekâ ise insana özgü olduğuna inanılan bu özelliklerin makinelere kazandırılması olarak tanımlanabilir <CITE> .,yapay zekâ,background
30377,"Tüm bu yöntemler, doğrusal olmayan katmanlı uzay verisinde bir koordinat temsili arar ve hiperspektral veriler dahil olmak üzere farklı uygulama alanlarının analizinde önemli bir rol oynar <CITE> -  .",giriş,background
48958,"<CITE> yaptığı çalışmada hisse senedi fiyatının kestirimi için uzun kısa süreli bellek, evrişimsel sinir ağı, destek vektör makinesi, doğrusal regresyon, lojistik regresyon gibi öğrenme modelleri kullanılarak tahmin yapabilmek için bir çerçeve önermesi yapılmaktadır.",sonuçlar ve tartışmalar,background
35745,Konuyla ilgili literatürde yer alan araştırmaların diğer bir bölümü ise yönetim sistemlerinde öbek zinciri teknolojilerinin finans ve ekonomik yapıya sağladığı güvenilirlik üzerinde durmaktadır <CITE> .,ilgili çalışmalar,background
29962,Son olarak 'Evrimsel Prototipleme' süreci de hazırlanan prototip üzerinden geliştirmenin devam etmesini (buna bağlı olarak gelişimin sürekliliğini) önerir <CITE>.,art alan ve ilgili çalışmalar,background
48574,"Bu yapılar, kayıp tabanlı tıkanıklık kontrolü  ,   gecikme tabanlı tıkanıklık kontrolü  , <CITE> ve hız tabanlı tıkanıklık kontrolü  ,   gibi sorunlara çözümler önermişlerdir.",ilgili çalişma,background
38287,Nitekim ürün ya hizmetleriyle alakalı geri bildirim alan ve bunları doğru şekilde değerlendiren kurumlar güçlü sayılmaktadır <CITE> .,giriş,background
35066,Bilgi erişim merkezlerine ait kaynakların bir birlik mantığında bir araya getirilmesi 2016 yılında tarafımızdan yapılan bir çalışmada önerilmiştir <CITE> .,giriş,background
49157,Müşterilerin kredi kartını kullanmayı bırakmasını etkileyen risk faktörleri ise regresyon modelleri ile belirlenmeye çalışılmıştır <CITE> .,tartışma ve sonuç,background
29524,"Ayrıca Tyndall <CITE> , Hititçe tabletler üzerinde çalışmış ancak kırık tabletleri birleştirmek üzerine bir çalışma yürütmüştür.",ilgili çalişmalar,background
49607,"Ayrıca bu platform istatiksel sınıflandırma, video ve görüntüler için IO işlemleri ve temel veri yapılarını içeren bileşenlerden oluşmaktadır <CITE>.",yöntem,basis
29164,"Bu doğrultuda, karşılaştırmalı analizler başlıca karar ağacı algoritmalarından C4.5  , Decision Stump  , Hoeffding Tree <CITE> , LMT (Logistic Model Trees)  , Random Forest  , Random Tree   ve RepTree   yöntemleri kullanılarak gerçekleştirilmiştir.",giriş,background
36553,"<CITE> 'daki çalışma, bu çalışmadan tekli robotların navigasyon başarısından daha az, çoklu robotların navigasyon başarısından daha yüksek başarıya ulaşmıştır eğitim sayısı, mini-batch sayısı ve deneyim tekrarı hafızası boyutumuz göz önüne alındığında aradaki farkın kabul edilebilir düzeyde olduğunu göstermektedir.",giriş,differ
48764,"Genel olarak MYSA, birbirinden bağımsız olarak çalışan iki ya da daha fazla YSA yapısının birleşmesinden oluşur <CITE> .",materyal ve yöntem,background
29488,"Arvanitou ve arkadaşlarının listesinde olmayan daha yeni veya farklı dijital dizinlerde olup diğer ölçütleri sağlayan bazı ana makalelerde<CITE> belirtilen gereksinimler de eğer Arvanitou ve ark. listesinde bir maddeyle birebir eşleşmiyor veya daha üst bir kategori tarafından içerilmiyorlarsa, listeye eklenmiştir; araştırmacı-geliştiricinin ""yeterince bireysel zamanı olmaması"" gibi genel proje yönetimiyle ilgili olabilecek ancak yazılım mühendisliği veya yazılım proje yönetimiyle ilişkilendirilmesi doğrudan mümkün olamayan genel bulgular kapsam dışı tutulmuştur.",yöntem,basis
29159,Eğilim ve davranışların otomatik olarak tahmin edilmesi ile gerçekleştirilen uygulamalar arasında daha önceki kampanyalardan hareketle yatırım getirisini maksimize edecek hedef kitlenin belirlenmesi ve şirket iflaslarının tahmin edilmesi yer almaktadır <CITE> .,giriş,background
