id,citation_context,section,citation_intent
29207,"Özyinelemeli Özellik Elemesi (ÖÖE, Recursive Feature Elimination [REF] ) ile özniteliklerin öneminin araştırıldığı ve sonrasında sırasıyla <CITE> 'da tanıtımları yapılan Lojistik Regresyon (LR) ve Rastgele Orman (RO) sınıflandırıcı algoritmaları ile eğitim ve test aşamaları yürütülerek sınıflandırma sürecinin tamamlandığı bu çalışmada meme kanseri hastalığı için önemli olan özniteliklerin araştırması yapılmıştır.",giriş,background
48843,"Bu çalışmada İspanya'daki bir bankaya ait toplu banka ödemelerinin bir örneğine dayanan, BankSim veri seti kullanılmıştır <CITE> .",veri seti ve neo4j,basis
29803,Dünya Sağlık Örgütü 2013 yılında karayollarında gerçekleşen kazalarda toplam 1.25 milyon ölüm rapor etmiştir <CITE> .,giriş,background
34715,Özetle yapısında döngü bulunduran bir sinir ağıdır. CNN’lerden farklı olarak veriyi bir defa da değil sıralı olarak iç döngüsü içinde işlerler <CITE>. Girdi boyutu ile uyumlu olacak biçimde kurulan model 32 birimli RNN’de Relu aktivasyon fonksiyonu kullanılmıştır.,materyal ve metotlar,background
43551,Çalışmada kullanılan veri setine benzer disiplinlerdeki sınıflandırma çalışmalarına bakıldığında ilk çalışmada <CITE> farklı meyve çeşitlerinin sınıflandırılması için MobileNetV2 mimarisine dayalı TL-MobileNetV2 adlı yeni bir derin öğrenme yaklaşımı önermiştir.,giriş,discuss
49533,"Türkdoğan ve diğerleri tarafından fazla mesainin verimlilik üzerindeki etkilerinin incelendiği 2017'de gerçekleştirilmiş çalışmada da fazla mesainin, aile ve sosyal ilişkilerde sıkıntılara neden olduğu, fiziksel ve psikolojik rahatsızlıkların olasılığını arttırdığı ve üretkenliğin azaldığı konularında benzer sonuçlar elde edilmiştir <CITE>.",sonuç ve tartişma,support
39609,"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri <CITE> , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
35805,Çalışmada Chiang'ın <CITE> hiyerarşik ifade tabanlı istatistiksel makine çevirisine benzer bir model sunulmaktadır.,giriş,basis
30220,Kapılar ve hücre bağlantıları Şekil 3'da ayrıntılı olarak verilmiştir <CITE> .,uzun kısa süreli bellek ünitesi,background
29640,"Jalali ve Khalid <CITE> , Instagram kullanıcıları ile yaptığı çevrimiçi anketlerden topladıkları veriler ile Instagram fenomenlerinin yeşil ürün satın alma davranışları, düşünceleri ve önemleri araştırılmıştır.",kaynak taraması,background
34890,"Stereo Vision: İki bakış noktasından bir sahne hakkındaki bilgiler karşılaştırılır, ardından nesnelerin göreceli konumlarının incelenmesiyle 3B bilgiler çıkarılabilir <CITE> .",giriş,background
29229,"1972'deki OECD konferansının disiplinlerarasılık için beş itici güç belirlemesinden bu yana <CITE> , yükseköğretimdeki kurumsal yapıların disiplinlerarası araştırma ve eğitimin gelişmesinde çok önemli olduğu kabul edilmiştir.",giriş,background
49363,"Yönlendirme protokolleri, kaynak düğümden hedef düğüme gönderilecek paketler için en uygun yolun bulunması ve yönlendirme mesajlarının düğümler arasında paylaşımının yapılmasını sağlarlar<CITE>.",tasarsiz ağlar ve yönlendirme protokolleri,background
49555,HyRANK Benchmark veri seti Uluslararası Fotogrametri ve Uzaktan Algılama Birliği'nin (International Society for Photogrammetry and Remote Sensing – ISPRS) III/4 numaralı çalışma grubu tarafından hazırlanmıştır <CITE>.,materyal ve metot,basis
30314,Bu veriler nesne tespiti/takibi ve sahne akış tahminleri yapma imkanı sunulmuştur <CITE>.,yaygın kullanılan veri kümeleri,background
44321,Bakım stratejileri genel olarak şu şekilde sınıflandırılır <CITE>:,işletmelerde bakım stratejisi,background
29166,"Bu doğrultuda, karşılaştırmalı analizler başlıca karar ağacı algoritmalarından C4.5  , Decision Stump  , Hoeffding Tree  , LMT (Logistic Model Trees)  , Random Forest <CITE> , Random Tree   ve RepTree   yöntemleri kullanılarak gerçekleştirilmiştir.",giriş,background
46601,IVR ve Chatbot gibi uygulamalarda ilk aşamada yüksek yatırım gerektiren ancak sonrasında herhangi bir işgücü taşımadığı için bu maliyeti kısa sürede karşılayan uygulamalardır <CITE> .,bulgular ve tartışma,discuss
49148,Algoritma sonucunun ortalama değer ve değişkenin değeri arasında doğrusal bir ilişki olduğu varsayılmaktadır <CITE> .,yöntem,background
41746,"Karabatak ve İnce, ilişki kuralları ile yapay sinir ağlarını birleştirerek ürettikleri hibrit model ile göğüs kanseri verilerini sınıflamışlar ve modellerinin %95.6 oranda doğru sınıflama yaptığını ortaya koymuşlardır <CITE> .",giriş,background
36570,"Bu katmanlarda aktivasyon fonksiyonu olarak ReLU <CITE> fonksiyonu, optimizasyon yöntemi olarak RMSprop  , kayıp fonksiyonu olarak ise MSE kullanılmıştır.",önerilen yaklaşım,basis
35762,"Bu çalışmada sunulan öğrenme algoritması, ""𝑋"" girişinin bir nöral ağ yapısındaki ""𝑀"" nöronları kümesine eşlenmesini sağlayan doğrusal olmayan bir topoloji oluşturur ve aşağıda belirtilen şekilde formülize edilir <CITE> .",metot ve materyal,basis
29394,Bu sistem ile akıllı şehir izleme uygulamalarıyla afet yönetim sistemlerinin birlikte kullanımını önermişlerdir <CITE> .,giriş,background
32899,Benzer bir çalışmada <CITE> Türkçe ve bu dile uygun kelime sözlüğü kullanıldığında Bert yönteminde (%98) başarı elde edilmiştir.,tartişma,support
35803,MNIST veri kümesi el yazısı rakamlardan oluşan 28x28 boyutunda 60000 eğitim görüntüsü ve 10000 test görüntüsü içermektedir <CITE>.,mnist veri kümesi,basis
41544,"Önerilen yöntem ve başarımı, üniversite kampüsü içinde inşa edilmiş küçük ölçekli merkezi olmayan bir sistem üzerinde doğrulanmıştır. <CITE> ' da akıllı sayaç verilerine dayalı olarak kısa vadeli yük tahmini için DNN ve diğer makine öğrenimi teknikleri uygulanmıştır,   ve  ' de ise yük tahmini için DBN yöntemi kullanmıştır.",literatür araştırması,background
48234,"Veri görselleştirmede, kullanıcı deneyimini iyileştirmek için bir filmin öneri derecesi, düğümün boyutu ve kenarın kalınlığı ile ifade edilir <CITE> .",literatür taraması,background
41546,"da akıllı sayaç verilerine dayalı olarak kısa vadeli yük tahmini için DNN ve diğer makine öğrenimi teknikleri uygulanmıştır,   ve <CITE> ' de ise yük tahmini için DBN yöntemi kullanmıştır.",literatür araştırması,background
46522,"Çalışma sonucuna benzer şekilde bitcoin fiyat tahmini üzerine yapılan diğer çalışmalar ile karşılaştırılacak olursak, Şahin %99,83 doğruluk ile, Ceyhan ve diğerleri <CITE> %67 başarıyla, Kim ve diğerleri üç katmanlı sinir ağı ile %80.39’luk doğruluk oranında , iki katmanlı sinir ağı ile %81,37 doğruluk oranında, Indera ve diğerleri %55’lik doğrulukla bitcoin fiyatı tahmini yapılmıştır.","sonuç, tartişma ve öneriler",support
48656,"Model tabanlı yaklaşımda ölçeklendirilen konuşma örneklerinden elde edilen parametreler için gerekli modeller, istatistiksel yöntemlerle hazırlanmaktadır <CITE> .",giriş,background
48961,<CITE> yaptıkları çalışmayla kıyaslandığında MSE ve RMSE değerlerinin yaptığımız çalışmada daha düşük sonuçlar verdiği bu değerlerin düşük olmasının doğruluğu daha iyi gösterdiği bilgisinden yola çıkılarak kestirim sonuçlarının gerçek sonuçlarla uyumlu olduğu görülmüştür.,sonuçlar ve tartışmalar,differ
36508,KDD veri seti Amerikan Hava Kuvvetleri ağına benzer yapıda tasarlanmış bir benzetim veri setidir <CITE>,uygulama,basis
38321,Bu hipotez önerilirken daha önce aynı veri seti üzerinde yapılan hedef terim tespiti çalışmalarında önerilen modeller incelenmiştir<CITE> .,yöntem,basis
29736,"Başka bir çalışmada <CITE> saldırı tespit sisteminin herhangi bir saldırı faaliyetini en yüksek doğrulukla sınıflandırabilmesi için makine öğrenmesi algoritmalarından Bagging, J48 ve Random Committee algoritmaları kullanılmıştır.",giriş,background
32992,"Algoritmanın ZDT ve DTLZ problemleri üzerindeki başarısını ölçmek için önerilen ÇADA algoritması, RVEAiGNG  , MWDEO  , MOEA/D   , RVEA  , MOPSO  , SMPSO  , NSGA-II  , MOALO   , SHAMODEWO   , MOMVO   , MOGOA   , MOGWO   , KnEA   , PICEAg   , MOEADSTM   , NSGA-III   ve GREA <CITE> isimli çok sayıda çok amaçlı optimizasyon algoritması ile karşılaştırılmıştır.",bulgular,support
32314,Son yıllarda gelişen teknoloji ile beraber bu ihtiyaçlara yanıt verilebilmesi adına beyin bilgisayar arayüzleri çalışmaları artmıştır <CITE> .,yapay zekâ temelli akilli rehabilitasyon teknikleri,background
32977,"Algoritmanın ZDT ve DTLZ problemleri üzerindeki başarısını ölçmek için önerilen ÇADA algoritması, RVEAiGNG  , MWDEO <CITE> , MOEA/D   , RVEA  , MOPSO  , SMPSO  , NSGA-II  , MOALO   , SHAMODEWO   , MOMVO   , MOGOA   , MOGWO   , KnEA   , PICEAg   , MOEADSTM   , NSGA-III   ve GREA isimli çok sayıda çok amaçlı optimizasyon algoritması ile karşılaştırılmıştır.",bulgular,support
49100,"Ayrıca bütün bu öznitelikleri toplu olarak elde etmemizi sağlayacak OpenSMILE , MIRToolbox , YAAFE  ve Marsyas <CITE> gibi araçlar da mevcuttur.",giriş,background
48833,"Dolandırıcılık tespitini iyileştirmek için Carcillo ve ark., <CITE> 'de hem denetlenen hem de denetimsiz yöntemleri birleştiren karma bir teknik önermişlerdir.",literatür taraması,background
48702,Farklı dillerde hazırlanan benzer veri kümelerinde <CITE>konuşmacı özelliklerine benzer şekilde İstanbul Türkçesi kullanan genç erkek konuşmacı tercih edilmiştir.,konuşma sentezleme için türkçe veri kümesinin hazirlanmasi,background
29520,"1990'lardan bu yana 3D çizim konusunda ve okuma konusunda bilişim teknolojilerinden faydalanan araştırmacılar, tablet okumada %80 başarıya ulaştıklarını ancak tekrar eden fiiller ve kalıplar dışında, yorum gerektiren kelime ve ifadelerde başarı oranın düştüğünü dile getirmişlerdir <CITE> .",ilgili çalişmalar,background
44532,"Bu sistemler, kurumlara ortak bir arayüz üzerinden çevrimiçi veya karma (kısmen çevrimiçi ve kısmen yüz yüze) kurslar oluşturma ve ilişkin değerlendirme faaliyetlerini yönetme imkanları sağlamaktadır <CITE>.",giriş,background
29863,"Tek bir akışın alt akışları arasında geçiş yapmak, videonun farklı kalitelerdeki sürümleri arasında geçiş yapmaktan çok daha kolaydır <CITE> .",giriş,background
32278,"Bu kapsamda AI, erken tanı ve teşhis için oldukça kullanışlıdır <CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
35084,Bugüne kadar birçok metin madenciliği probleminde başarıyla kullanılmıştır <CITE> .,bilgi erişim merkezleri ve uygulamalar,background
49603,"<CITE> tarafından yürütülen bir çalışmada, ön işleme için Min-Max Gri Düzey Ayrımcılığı (M2GLD) isimli bir gri yoğunluk ayarlama yöntemi önerilmiştir.",görüntü işleme algoritmaları,background
42675,Mohan ve ark. çalışmasında S&P500 endeksine ait beş yıllık günlük endeks değerleri ve şirketler hakkındaki 265000 adet finansal makaleden elde edilen pozitif ve negatif polarite değerleri kullanılarak endeks tahminlemesi yapılmıştır <CITE> .,literatür taramasi,discuss
38273,"Eski dünyadan farklı olarak, sadece seçkin bir zümre değil artık her zümreden insanın kendini ifade edebildiği ve milyonlarca insana ulaşabildiği bir ortama geçilmiştir <CITE> .",giriş,background
48494,"Gözetimsiz makine öğrenmesi yöntemlerinden yararlanılarak metin benzerliği  , kümeleme <CITE> , sosyal medya kullanıcılarının benzerliği   çözümleri geliştirilmektedir.",giriş,background
45225,"VGGNet mimarisi Simonyan ve Zisserman tarafından 2014 yılında geliştirilen ve ImageNet yarışmasında iyi bir başarı sergilemiş (% 7,3 hata oranı) bir derin öğrenme modelidir <CITE> .",araçlar ve yöntem,background
29301,"Bugüne kadar yapılmış bilimsel yayınlara bakıldığında, değerlendirme yöntemlerini farklı bakış açılarına göre gruplayan yayınlara rastlanmakla beraber farklı BT yatırımları için uygun değerlendirme yöntemlerini öneren sadece Farbey ve arkadaşları olmuştur <CITE> .",araştırmanın önemi ve amacı,background
49093,"Duyguları sınıflandırmak için müzikten duygu tanıma ile ilgili yapılan ilk çalışma da ise Y. <CITE> kullanılmak için üzüntü, mutlu, korku, öfke gibi duyguları seçmiştir.",giriş,background
48766,"Eğitim örnekleri p boyutlu x giriş vektörü ile, arzu edilen davranış q boyutlu d vektörü ile gösterilmek üzere, giriş vektörü x, uzman ağa ve birleştirme ağına eş zamanlı olarak uygulanır<CITE> .",materyal ve yöntem,basis
29103,"Sonuçta, insanların %97'sinin kimlik avı e-postalarını tanımlayamadığını göstermektedir <CITE> .",giriş,background
29190,Decision Stump algoritması genellikle boosting yöntemleri ile birlikte kullanılır <CITE> .,karar ağaci yöntemi,background
41552,"Bu sorunun giderilmesi için, <CITE> 'te RNN ve bir boyutlu CNN (One-Dimensional CNN, 1D-CNN) nin bir kombinasyonu olan tekrarlayan başlangıçlı bir CNN önerilmiştir.",literatür araştırması,background
33364,Ada Boost algoritmasının performans sağlayabilmesi için yeterli miktarda veriye ihtiyacı vardır ve daha az veride başarım oranı düşük çıkmaktadır <CITE> .,bulgular,discuss
48231,Neo4j Çizge veri tabanına ve Apache Kafka yazılıma dayalı hibrit bir mimari kullanılarak test edilmiştir <CITE> .,literatür taraması,background
39759,"Destek Vektör Makinelerinin amacı, sınıflar arasındaki en yüksek mesafeli hiper düzlemi bulmaktır <CITE> .",materyal ve metod,background
43671,"VGG, Simonyan ve Zisserman tarafından ImageNet yarışmasında 2014 yılında duyurulan, farklı katmanlara (13, 16, 19) sahip olan ve çoğunlukla 3x3’lük evrişim katmanlarından meydana gelen bir mimarıdır <CITE>.",materyaller ve yöntemler,background
49298,"Günümüzde veri madenciliğinin; pazarlama yönetimi, bankacılık, sınıflandırma ve gruplama, maliye, finans, borsa, satış yönetimi, sigortacılık, telekomünikasyon, elektronik ticaret, sağlık sistemleri, tıp, biyoloji, biyokimya, genetik, endüstriyel analiz ve çözümler, eğitim, istihbarat, bilim ve mühendislik <CITE> gibi oldukça geniş kullanım alanları mevcuttur.",giriş,background
29775,Çalışmalarında görüntü sınıflandırma ve hasar belirleme çalışmasında yapay sinir ağları yöntemini uygulamışlardır <CITE> .,afet risk yönetiminde yapay zekâ kullanimi,background
30218,"Bu çalışmada, ImageNet ""Büyük Görsel Tanıma Mücadelesi"" için eğitilmiş olan InceptionV3 modeli kullanılmıştır <CITE> .",cnn ile transfer öğrenime,basis
29215,"Porto-Mascarenhas ve ark, tükürük biomarkerlarının meme kanserini karakterize etmekte yardımcı olabilecekleri düşüncesi doğrultusunda bu biomarkerların yeteneklerini değerlendirmek için gerçekleştirdikleri çalışmada, tükrük biomarkerlarının meme kanserinin erken evreden ziyade ileri aşamalarını tanımladıklarını görmüşlerdir <CITE> .",önceki çalişmalar,background
29860,"Bunların yanı sıra, kullanıcılardan gelen videoyu farklı çerçeve hızında ya da çözünürlükte oynatma gibi istekler video üreticisinin işini daha da zorlaştırır <CITE> .",giriş,background
